Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"LC","Occupation des sols","116","République populaire démocratique de Corée","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","116","République populaire démocratique de Corée","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","4.8513","FC","Donnée calculée"
"LC","Occupation des sols","116","République populaire démocratique de Corée","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","116","République populaire démocratique de Corée","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","1025.0596","FC","Donnée calculée"
"LC","Occupation des sols","116","République populaire démocratique de Corée","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","112.3738","FC","Donnée calculée"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","1902.9706","FC","Donnée calculée"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","39109.6125","FC","Donnée calculée"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","47000.753","FC","Donnée calculée"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","83.6525","FC","Donnée calculée"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","161.5564","FC","Donnée calculée"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","317.888","FC","Donnée calculée"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","115.8728","FC","Donnée calculée"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0.1932","FC","Donnée calculée"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","5783.1622","FC","Donnée calculée"
"LC","Occupation des sols","215","République-Unie de Tanzanie","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","4.744","FC","Donnée calculée"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","4.3189","FC","Donnée calculée"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","31.748","FC","Donnée calculée"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","115.7397","FC","Donnée calculée"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","1.9963","FC","Donnée calculée"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","4.6796","FC","Donnée calculée"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0.8801","FC","Donnée calculée"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","3.6707","FC","Donnée calculée"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","83.9745","FC","Donnée calculée"
"LC","Occupation des sols","182","Réunion","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","540.8755","FC","Donnée calculée"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","10533.4256","FC","Donnée calculée"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","1512.8285","FC","Donnée calculée"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","10704.9465","FC","Donnée calculée"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0.1073","FC","Donnée calculée"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","146.8909","FC","Donnée calculée"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0.923","FC","Donnée calculée"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","366.7014","FC","Donnée calculée"
"LC","Occupation des sols","183","Roumanie","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","910.4318","FC","Donnée calculée"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","5397.412","FC","Donnée calculée"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","3867.9303","FC","Donnée calculée"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","10890.4888","FC","Donnée calculée"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","7.7449","FC","Donnée calculée"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","135.8145","FC","Donnée calculée"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","2.1895","FC","Donnée calculée"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","3168.1903","FC","Donnée calculée"
"LC","Occupation des sols","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","10.5397","FC","Donnée calculée"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","984.5363","FC","Donnée calculée"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","698.0228","FC","Donnée calculée"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","637.9913","FC","Donnée calculée"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","38.1406","FC","Donnée calculée"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","96.5964","FC","Donnée calculée"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0.8372","FC","Donnée calculée"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","88.6326","FC","Donnée calculée"
"LC","Occupation des sols","184","Rwanda","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","3.0696","FC","Donnée calculée"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","51.4966","FC","Donnée calculée"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","56.906","FC","Donnée calculée"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","26835.0389","FC","Donnée calculée"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","26.2313","FC","Donnée calculée"
"LC","Occupation des sols","205","Sahara occidental","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0.6654","FC","Donnée calculée"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","0.1503","FC","Donnée calculée"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","4.057","FC","Donnée calculée"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","34.9679","FC","Donnée calculée"
"LC","Occupation des sols","187","Sainte-Hélène, Ascension et Tristan da Cunha","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","1.0948","FC","Donnée calculée"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0.2361","FC","Donnée calculée"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","4.0785","FC","Donnée calculée"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","29.58","FC","Donnée calculée"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0.2791","FC","Donnée calculée"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","25.5658","FC","Donnée calculée"
"LC","Occupation des sols","189","Sainte-Lucie","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","26.3601","FC","Donnée calculée"
"LC","Occupation des sols","188","Saint-Kitts-et-Nevis","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","3.3315","FC","Donnée calculée"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0.0644","FC","Donnée calculée"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","2.6575","FC","Donnée calculée"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","192","Saint-Marin","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","1.288","FC","Donnée calculée"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","5.0015","FC","Donnée calculée"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0.7942","FC","Donnée calculée"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0.0215","FC","Donnée calculée"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","16.357","FC","Donnée calculée"
"LC","Occupation des sols","190","Saint-Pierre-et-Miquelon","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","0.0429","FC","Donnée calculée"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","94","Saint-Siège","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
